"_id","lorg_org_id","lorg_cat_id"
"57590","6609","3651"
"57591","6609","3700"
"57592","805","960"
"57593","805","4140"
"57596","11299","3420"
"57597","11882","740"
"57600","11149","2280"
"57601","9880","2280"
"57602","9497","1670"
"57603","9497","3020"
"57604","1843","740"
"57607","1695","770"
"57614","8995","3840"
"57615","1018","1110"
"57616","1018","2280"
"57617","1018","3420"
"57619","11777","4610"
"57622","4107","850"
"57623","4107","3030"
"57624","4107","4610"
"57626","9728","850"
"57627","9728","3030"
"57628","9728","4610"
"57630","9479","3651"
"57631","9479","4610"
"57632","9479","2360"
"57634","6574","1250"
"57635","190","4280"
"57637","3362","3500"
"57638","3362","4430"
"57639","4191","699"
"57640","11729","3070"
"57641","11729","3400"
"57642","11729","4260"
"57643","2492","3720"
"57644","3520","3720"
"57645","9512","630"
"57646","4459","1120"
"57648","3241","1510"
"57649","6766","620"
"57652","12542","2620"
"57656","3740","740"
"57658","11084","3720"
"57661","8333","3640"
"57662","8333","3700"
"57663","3011","940"
"57664","3011","2900"
"57665","3011","2970"
"57666","7516","3420"
"57667","11191","740"
"57668","4340","4250"
"57670","4150","1680"
"57671","4150","4220"
"57676","806","1420"
"57677","806","2320"
"57678","806","2870"
"57679","806","3010"
"57680","806","3160"
"57681","806","4140"
"57687","9757","3720"
"57688","11410","3720"
"57689","9756","3720"
"57690","7856","3720"
"57691","2784","3511"
"57695","3301","4090"
"57696","3301","3360"
"57699","11490","4620"
"57703","453","3330"
"57705","1948","2600"
"57706","1948","2610"
"57707","1948","2650"
"57709","317","4957"
"57710","315","4957"
"57713","3023","1110"
"57714","3023","3420"
"57723","318","4957"
"57724","7754","740"
"57725","3034","3720"
"57726","3537","4630"
"57727","11146","1570"
"57728","11146","1950"
"57730","2642","3500"
"57731","2642","4630"
"57732","2205","2885"
"57737","9047","2430"
"57738","6649","2430"
"57739","6649","2710"
"57742","2594","3500"
"57743","2594","4630"
"57744","2639","3500"
"57745","2639","4630"
"57747","4485","3500"
"57748","4485","4630"
"57752","188","4010"
"57756","4445","3500"
"57757","4445","4630"
"57759","7192","4250"
"57763","2619","3500"
"57764","2619","4630"
"57765","6233","3500"
"57766","6233","4630"
"57767","2835","940"
"57768","2835","1110"
"57769","2835","1530"
"57770","2835","1950"
"57771","2835","2070"
"57772","2835","2970"
"57773","2835","3950"
"57774","2835","4640"
"57775","2835","4710"
"57776","10864","1570"
"57780","3527","930"
"57793","9029","4640"
"57794","8588","2320"
"57795","8588","4640"
"57800","8469","2320"
"57801","8469","4640"
"57803","1448","500"
"57804","9815","1860"
"57805","9815","2320"
"57806","9815","2570"
"57807","9815","4140"
"57808","9815","4640"
"57809","9815","4910"
"57811","10678","3350"
"57812","10678","4640"
"57813","10611","4640"
"57814","6256","2320"
"57815","6256","4640"
"57817","144","1110"
"57818","144","2320"
"57819","144","3050"
"57820","144","4640"
"57825","9342","3720"
"57829","11287","3720"
"57834","10823","4250"
"57835","11242","1600"
"57836","11242","2870"
"57837","11242","4140"
"57838","12543","1600"
"57839","12543","2320"
"57840","12543","2870"
"57841","12543","3040"
"57842","12543","3160"
"57843","12543","4140"
"57844","12543","4220"
"57845","11354","890"
"57846","2748","3760"
"57847","1640","740"
"57849","9131","740"
"57850","3839","4250"
"57851","11398","3350"
"57852","6194","3640"
"57853","6194","3650"
"57854","6194","3651"
"57855","6194","3700"
"57856","12015","3710"
"57858","2614","2200"
"57860","466","3710"
"57862","10646","1240"
"57863","3357","4930"
"57864","12453","1600"
"57865","12453","3040"
"57866","12453","3210"
"57867","2252","4820"
"57868","3969","760"
"57874","2242","2885"
"57875","2373","2780"
"57876","7344","1330"
"57877","7344","1510"
"57878","3896","850"
"57879","3896","1330"
"57880","2133","1560"
"57881","440","3780"
"57882","2043","1540"
"57885","7264","3720"
"57886","4019","740"
"57887","210","740"
"57888","2728","2120"
"57889","2728","3500"
"57890","2728","3580"
"57891","2862","3280"
"57892","2862","4940"
"57894","9788","3070"
"57895","9788","3800"
"57896","9788","4670"
"57897","11935","4670"
"57904","10625","3280"
"57905","10625","4670"
"57906","11934","4670"
"57907","4002","3820"
"57908","3936","740"
"57909","9651","740"
"57910","9650","740"
"57911","9502","2650"
"57915","1906","1030"
"57916","1906","2650"
"57918","2003","3830"
"57919","12187","2940"
"57920","4383","2360"
"57921","4383","4500"
"57922","4383","4560"
"57923","2072","1550"
"57924","2072","1660"
"57925","2073","1550"
"57926","2076","1550"
"57929","2045","1540"
"57930","265","3420"
"57931","265","4630"
"57934","8623","3020"
"57935","2285","4790"
"57936","3851","1860"
"57937","3851","2820"
"57938","3851","3050"
"57939","3851","3450"
"57940","3851","3860"
"57941","3851","4640"
"57942","3851","4910"
"57943","3473","3020"
"57945","9581","1620"
"57947","4884","1660"
"57949","6149","4500"
"57950","3248","4976"
"57956","12269","2050"
"57957","12269","3720"
"57958","12269","4030"
"57959","12268","4590"
"57960","11385","4290"
"57961","11862","2480"
"57962","12072","2600"
"57963","12072","2640"
"57964","12072","2650"
"57967","9187","2650"
"57969","1795","2160"
"57970","1795","2360"
"57973","1905","1030"
"57974","1905","2650"
"57975","467","1550"
"57979","1821","2600"
"57980","1821","2650"
"57981","1821","3990"
"57982","12095","2360"
"57983","12095","4976"
"57987","11957","840"
"57988","11957","4560"
"57989","11957","4950"
"57990","6186","4950"
"57991","1981","2650"
"57992","1981","2910"
"57993","399","4976"
"57994","6391","2360"
"57997","11795","1920"
"57999","9582","2650"
"58000","9582","4976"
"58001","6350","2840"
"58002","3152","1840"
"58003","7199","1550"
"58004","152","1620"
"58012","11501","1720"
"58013","11501","4974"
"58018","7559","630"
"58019","7559","4560"
"58020","8572","740"
"58021","8572","2650"
"58022","8572","3310"
"58023","9645","3860"
"58024","1444","1290"
"58025","2154","4751"
"58026","2972","1120"
"58027","2972","3040"
"58028","2972","3850"
"58029","2972","4210"
"58030","2972","4530"
"58031","1268","1110"
"58032","1268","2280"
"58036","4441","2120"
"58043","7282","3390"
"58044","312","4960"
"58046","600","3395"
"58048","6401","2600"
"58049","6294","1560"
"58050","4434","1560"
"58051","4418","1560"
"58052","4430","1560"
"58053","2143","1560"
"58054","7115","1560"
"58055","4431","1560"
"58056","4432","1560"
"58057","2257","4760"
"58060","1912","1030"
"58061","1912","3740"
"58062","10945","840"
"58063","10945","2160"
"58067","8687","4880"
"58072","12211","1000"
"58077","762","1630"
"58078","9510","540"
"58079","9510","1670"
"58080","9510","2540"
"58081","9510","2550"
"58082","9510","2560"
"58083","9510","2710"
"58084","9510","3020"
"58085","9511","540"
"58086","9511","1670"
"58087","9511","2540"
"58088","9511","2550"
"58089","9511","2560"
"58090","9511","2710"
"58091","9511","3020"
"58105","11680","540"
"58106","11680","1670"
"58107","11680","2540"
"58108","11680","2550"
"58109","11680","2560"
"58110","11680","2710"
"58111","11680","3020"
"58112","4228","1950"
"58113","3465","1570"
"58114","3465","1950"
"58115","7148","1950"
"58116","1068","1950"
"58117","1068","2070"
"58118","9894","1950"
"58119","4234","980"
"58120","4234","2900"
"58121","3518","3810"
"58122","3935","3810"
"58123","9776","4520"
"58124","4255","3810"
"58125","2989","3320"
"58126","2989","3480"
"58127","9001","1600"
"58128","11171","1110"
"58129","11171","3420"
"58130","11171","4430"
"58131","3995","2840"
"58132","12430","4140"
"58136","2816","3320"
"58137","2816","3512"
"58138","10805","830"
"58139","10806","830"
"58140","2363","2030"
"58142","13037","3720"
"58143","13037","3420"
"58145","1910","1030"
"58146","1910","4120"
"58148","7424","1930"
"58149","5538","1550"
"58150","5538","4030"
"58151","1920","1610"
"58152","1920","3990"
"58153","11262","980"
"58154","11262","2970"
"58158","4170","2990"
"58159","7208","4965"
"58166","10905","2180"
"58167","10905","3950"
"58168","10905","1090"
"58170","3198","920"
"58171","3198","4180"
"58172","3198","4220"
"58173","2190","4810"
"58177","4256","580"
"58178","1781","4330"
"58258","12024","1700"
"58264","1625","3810"
"58265","7020","4140"
"58266","7020","4640"
"58267","8489","3410"
"58268","98","3810"
"58269","1666","4300"
"58270","12539","2330"
"58271","12539","4200"
"58272","10614","2330"
"58273","9252","940"
"58274","9252","2900"
"58275","9252","2980"
"58276","6680","3160"
"58277","9249","3280"
"58278","9249","3350"
"58279","9249","4940"
"58280","1256","980"
"58281","1256","2280"
"58282","1256","2900"
"58283","1256","2970"
"58285","11520","2540"
"58286","11520","2550"
"58288","9490","2120"
"58289","8817","2970"
"58290","8817","2980"
"58295","9245","3810"
"58299","4110","2600"
"58300","4110","2620"
"58301","12228","2620"
"58302","12228","2650"
"58303","6685","3410"
"58304","6877","2560"
"58307","8695","740"
"58308","8695","2280"
"58309","10996","2200"
"58310","11488","3810"
"58311","11341","3810"
"58314","10616","4140"
"58315","8950","940"
"58316","8950","2280"
"58319","12034","3420"
"58320","8947","4520"
"58321","10979","4560"
"58322","10979","4950"
"58323","3530","2540"
"58324","11179","1530"
"58325","11401","1560"
"58327","9500","4220"
"58328","10841","2600"
"58329","10841","2620"
"58330","10841","2650"
"58331","8321","4010"
"58332","8066","2100"
"58333","8066","3500"
"58334","8848","3810"
"58335","6907","4994"
"58337","8899","1110"
"58338","8899","2280"
"58339","8899","3280"
"58340","8899","3350"
"58341","8899","3420"
"58342","2741","1110"
"58343","2741","1570"
"58344","2741","2280"
"58345","2741","3280"
"58346","2741","3350"
"58347","2741","3420"
"58348","9659","740"
"58349","9871","2600"
"58350","9871","2610"
"58351","9871","2640"
"58352","9871","3810"
"58353","7708","2460"
"58354","2164","4650"
"58355","2164","4760"
"58356","2164","4761"
"58357","2164","4790"
"58358","4033","740"
"58359","12218","2490"
"58360","3380","740"
"58361","7590","4520"
"58367","9043","1420"
"58368","9043","3010"
"58369","9043","3160"
"58370","9043","4140"
"58371","9043","4984"
"58383","13047","1100"
"58390","1974","2670"
"58391","1974","3310"
"58392","12310","870"
"58393","12310","2420"
"58394","1992","3820"
"58397","1990","3820"
"58398","4421","3820"
"58399","1989","3820"
"58400","10591","3070"
"58401","10591","4670"
"58404","8636","4560"
"58405","8636","4950"
"58406","8636","2360"
"58407","4290","510"
"58408","4290","612"
"58409","7418","1770"
"58410","7418","4090"
"58411","7418","4100"
"58417","12352","2680"
"58418","12352","3350"
"58420","10713","1860"
"58425","154","1660"
"58429","7503","1660"
"58430","3347","1150"
"58431","3347","2210"
"58432","3347","3430"
"58433","3347","3450"
"58434","3347","4400"
"58438","10639","2420"
"58439","10639","2550"
"58440","10639","2560"
"58441","10639","2540"
"58442","10639","4140"
"58451","11661","510"
"58452","11661","520"
"58453","11661","610"
"58454","11661","611"
"58455","11661","612"
"58456","11661","660"
"58459","7904","4010"
"58460","2011","4120"
"58461","11056","4140"
"58462","6612","3720"
"58464","10737","870"
"58465","10737","2420"
"58466","10737","2430"
"58467","10737","4140"
"58470","8111","3070"
"58471","8111","3400"
"58472","8111","3440"
"58473","8111","4540"
"58474","11318","3070"
"58475","11318","3400"
"58476","11318","3440"
"58477","11318","4540"
"58478","11348","740"
"58479","1093","2560"
"58480","1093","4400"
"58481","9218","2600"
"58482","9218","2640"
"58483","9218","2650"
"58487","11975","2600"
"58488","11975","2650"
"58491","12173","1090"
"58492","12173","2540"
"58493","12173","2550"
"58494","9413","1950"
"58495","694","3680"
"58496","694","4290"
"58499","946","4700"
"58500","946","3280"
"58501","946","3350"
"58502","9732","4700"
"58503","9732","3280"
"58504","9732","3350"
"58507","1497","510"
"58508","1497","580"
"58509","3420","2830"
"58510","11683","2830"
"58511","11683","2840"
"58521","9881","980"
"58522","9881","2540"
"58523","9881","3280"
"58524","9881","4710"
"58525","9881","1510"
"58526","7317","3500"
"58527","7317","3511"
"58528","11447","3810"
"58541","13023","1660"
"58542","10533","3840"
"58543","1818","630"
"58544","1818","3390"
"58545","1818","4560"
"58546","12127","4950"
"58547","9180","3100"
"58548","11692","3020"
"58550","3724","2790"
"58551","6520","3020"
"58552","579","890"
"58569","731","1420"
"58570","731","2040"
"58571","731","4140"
"58572","731","4470"
"58573","731","4680"
"58586","8690","1420"
"58587","8690","4140"
"58588","8690","4470"
"58589","8690","4680"
"58590","8690","2040"
"58594","3493","2330"
"58604","9556","4140"
"58605","9556","2320"
"58606","9471","3110"
"58607","11579","2870"
"58608","11579","4140"
"58616","12065","2540"
"58617","12065","2550"
"58618","12065","2560"
"58624","4348","3630"
"58625","4348","3640"
"58626","4348","3651"
"58627","4348","3680"
"58628","4348","3700"
"58629","2016","4120"
"58630","12077","1660"
"58631","12500","4140"
"58634","13055","1860"
"58635","13055","4140"
"58636","12118","3730"
"58640","10727","1600"
"58641","10727","2080"
"58642","10727","3280"
"58643","10552","2860"
"58649","902","1280"
"58650","6868","1280"
"58654","1099","1670"
"58656","4157","2550"
"58661","12205","2550"
"58662","12205","2560"
"58664","7075","2550"
"58666","11572","2550"
"58667","8647","2550"
"58668","2028","2840"
"58669","2028","2830"
"58672","7795","2180"
"58673","7795","2160"
"58674","8551","2180"
"58675","8551","2160"
"58676","8292","2180"
"58677","12522","1600"
"58678","12522","3430"
"58679","12522","3700"
"58680","9358","3020"
"58687","1102","2540"
"58688","1102","2550"
"58689","1102","2560"
"58690","1102","4400"
"58694","9340","600"
"58695","9340","3530"
"58696","9340","4560"
"58697","9037","2430"
"58699","13057","740"
"58700","7933","4140"
"58701","7933","3840"
"58704","11026","1760"
"58705","11026","1960"
"58706","11026","4480"
"58707","572","890"
"58710","542","4966"
"58711","542","4967"
"58719","388","5003"
"58721","389","5003"
"58723","391","5003"
"58725","394","5003"
"58728","390","5003"
"58731","395","5003"
"58733","393","5003"
"58734","364","5002"
"58738","8710","510"
"58739","8710","610"
"58740","11244","510"
"58741","11244","610"
"58752","3260","3680"
"58753","3260","3700"
"58754","3260","4290"
"58757","11977","3680"
"58758","11977","4290"
"58759","74","3680"
"58760","74","4290"
"58763","9162","3680"
"58764","9162","4290"
"58765","12155","4520"
"58768","12433","4520"
"58778","12559","960"
"58779","12559","4200"
"58780","12559","4210"
"58784","1801","3640"
"58785","1801","3700"
"58796","1894","740"
"58797","9673","740"
"58799","9674","740"
"58801","4091","1930"
"58802","4091","3730"
"58807","2201","1340"
"58808","6469","3020"
"58809","7814","1240"
"58810","7814","3020"
"58811","9041","4984"
"58815","11555","2450"
"58816","11555","2600"
"58817","11555","3120"
"58833","9169","540"
"58834","9169","1150"
"58835","9169","2210"
"58836","9169","2710"
"58837","9169","3110"
"58850","10785","2210"
"58851","10785","3450"
"58852","10785","4400"
"58853","10785","3050"
"58854","2064","1340"
"58857","12258","1930"
"58858","12258","3730"
"58865","12555","1930"
"58866","12555","3730"
"58869","6682","630"
"58870","6682","640"
"58871","11023","3110"
"58872","3635","540"
"58873","3635","2210"
"58874","3635","3050"
"58875","10845","1510"
"58876","10845","3280"
"58877","7808","4520"
"58880","12124","2420"
"58881","12124","4140"
"58882","12124","4680"
"58892","11190","510"
"58893","11190","610"
"58897","11216","4140"
"58900","9546","1740"
"58903","11712","4984"
"58906","3074","1770"
"58907","3074","4100"
"58911","11991","2600"
"58912","11991","2610"
"58913","11991","2650"
"58932","820","2550"
"58933","820","2560"
"58934","820","4140"
"58935","7771","2550"
"58936","7771","2560"
"58939","8384","2550"
"58940","8384","2560"
"58947","13059","2320"
"58948","13059","4140"
"58949","13059","4150"
"58951","3141","4520"
"58954","9174","2840"
"58955","9174","2830"
"58956","9174","4950"
"58960","11845","2160"
"58961","11845","2180"
"58962","11845","2485"
"58963","11845","3110"
"59024","12580","630"
"59027","12021","4520"
"59033","3736","3050"
"59034","3736","3840"
"59035","3736","3850"
"59038","9902","1860"
"59041","9744","1420"
"59042","9744","4140"
"59056","13062","3720"
"59057","3824","2920"
"59058","3824","3040"
"59059","3824","4030"
"59060","3824","4520"
"59061","3824","4991"
"59062","12447","4140"
"59063","12447","3840"
"59064","12536","4140"
"59065","12536","3840"
"59073","1864","740"
"59074","1876","740"
"59075","1885","740"
"59077","5512","740"
"59078","1960","740"
"59080","8599","3840"
"59085","11781","1860"
"59086","11781","4140"
"59095","13064","1760"
"59104","12063","2840"
"59105","12063","2830"
"59107","274","2420"
"59108","3647","1380"
"59109","3647","4150"
"59120","12662","2710"
"59133","11863","1570"
"59134","11863","4010"
"59137","7703","4970"
"59139","7557","980"
"59141","9275","980"
"59142","9275","2900"
"59143","11896","2180"
"59144","11896","3950"
"59147","12411","3040"
"59148","12411","4140"
"59150","12071","1530"
"59151","6802","4560"
"59154","4294","2980"
"59155","11220","980"
"59156","11220","2900"
"59157","11220","2970"
"59158","8887","980"
"59159","8887","3150"
"59160","8887","4710"
"59161","9095","4940"
"59162","11757","4940"
"59166","11752","2390"
"59167","11752","4670"
"59168","8371","830"
"59170","8554","830"
"59171","8555","830"
"59172","12046","2970"
"59173","11159","2980"
"59174","11125","2450"
"59175","11125","3120"
"59185","37","1530"
"59186","11584","3950"
"59187","11584","3960"
"59188","9764","2980"
"59190","11178","940"
"59191","11178","2900"
"59192","5358","1950"
"59193","5358","2550"
"59194","5358","2560"
"59195","5358","3220"
"59196","5358","4710"
"59197","11283","2900"
"59198","11563","830"
"59199","9348","2960"
"59200","10816","1530"
"59201","10816","2970"
"59202","10816","2980"
"59205","10589","940"
"59206","10589","2970"
"59207","10589","2980"
"59208","10589","3350"
"59209","11041","3070"
"59210","11041","4994"
"59211","11333","4250"
"59212","12665","2050"
"59215","9302","2320"
"59216","9302","4140"
"59217","9696","980"
"59218","9696","2970"
"59219","6338","980"
"59220","6338","2900"
"59221","12980","740"
"59222","12980","2680"
"59223","12980","3120"
"59224","11284","2900"
"59225","12945","1740"
"59228","13045","2540"
"59229","13045","2550"
"59231","7307","610"
"59232","13034","980"
"59233","13034","2970"
"59234","3703","3510"
"59235","11004","520"
"59236","11004","570"
"59237","3043","930"
"59238","3043","1250"
"59241","13005","1060"
"59244","6159","3720"
"59245","6159","3420"
"59246","12585","2900"
"59247","12585","2970"
"59248","12585","2980"
"59249","13006","980"
"59250","13006","2970"
"59251","13006","2980"
"59255","12076","510"
"59256","12076","520"
"59257","12076","610"
"59258","12948","2540"
"59259","12948","2550"
"59260","12948","2560"
"59261","12639","3810"
"59262","12502","2540"
"59263","12502","2550"
"59264","12502","2560"
"59268","1745","1260"
"59269","1745","4900"
"59270","13053","4520"
"59271","12045","4520"
"59279","2633","1250"
"59280","3731","3520"
"59281","12940","3810"
"59282","10690","940"
"59283","10690","980"
"59287","10547","2540"
"59288","10547","2550"
"59289","3116","980"
"59290","3116","2900"
"59291","3116","2970"
"59292","9540","1700"
"59293","12336","980"
"59294","12336","2980"
"59295","11765","3040"
"59296","11765","3850"
"59297","11765","4180"
"59299","13067","4250"
"59300","13067","630"
"59307","9550","1280"
"59308","9550","3090"
"59312","2924","4250"
"59313","6565","3650"
"59314","6565","3680"
"59315","6565","3700"
"59316","9301","3100"
"59318","4109","4250"
"59319","10873","2390"
"59320","10873","2990"
"59321","10873","4670"
"59322","11739","4030"
"59323","3321","2050"
"59324","3321","3720"
"59325","3321","4030"
"59328","6889","2070"
"59329","9007","1630"
"59330","9007","4190"
"59331","9007","4210"
"59332","9007","4220"
"59333","5709","1530"
"59334","5709","1590"
"59337","751","4210"
"59338","7024","2900"
"59339","7024","2980"
"59340","7024","4010"
"59341","1024","1110"
"59342","1024","3420"
"59343","3974","3420"
"59344","8282","3400"
"59346","12029","510"
"59349","2791","3470"
"59353","3672","1840"
"59354","12016","3710"
"59359","11848","1700"
"59360","289","3050"
"59361","289","3430"
"59362","289","4210"
"59363","289","4220"
"59364","6419","4020"
"59367","13068","4751"
"59368","13068","4790"
"59371","656","1370"
"59373","9208","890"
"59374","2558","1310"
"59375","12971","3010"
"59377","13002","2360"
"59378","13013","840"
"59379","13013","3650"
"59380","13013","3651"
"59381","13013","4560"
"59382","13013","4950"
"59383","13000","3720"
"59384","12935","3810"
"59385","13027","2370"
"59386","11366","3070"
"59387","11366","3280"
"59388","11366","4670"
"59389","10892","2970"
"59390","10892","2980"
"59391","10953","940"
"59392","10953","980"
"59393","10951","2970"
"59394","12941","3810"
"59395","12946","2540"
"59396","12946","2550"
"59398","10782","2970"
"59400","3414","3810"
"59403","9018","3020"
"59404","8341","2550"
"59405","8341","2560"
"59407","12938","3400"
"59408","12938","4610"
"59410","11915","2550"
"59411","12308","3100"
"59412","12308","4560"
"59416","12568","1090"
"59417","12568","3950"
"59419","12471","3810"
"59422","12953","2180"
"59423","12953","3960"
"59429","12951","2830"
"59430","12951","2840"
"59431","12952","4520"
"59434","12578","3720"
"59437","12978","1900"
"59438","12978","3720"
"59441","13019","2970"
"59442","13019","2980"
"59447","12663","4120"
"59448","13046","2970"
"59451","7996","3810"
"59454","12648","2360"
"59455","13003","740"
"59456","7879","2840"
"59457","7879","4560"
"59458","7879","4950"
"59461","10681","500"
"59462","10681","2850"
"59464","8103","1000"
"59465","12958","1000"
"59466","1720","1360"
"59467","5268","1390"
"59468","1542","1390"
"59470","12644","740"
"59471","12644","2650"
"59472","12936","930"
"59473","12936","1090"
"59474","12936","1250"
"59475","12936","4700"
"59476","13058","510"
"59477","13058","610"
"59478","3406","1130"
"59479","1142","740"
"59480","1142","940"
"59481","1142","980"
"59482","1142","1570"
"59483","1142","1950"
"59484","1142","2280"
"59485","1142","3120"
"59486","1142","3280"
"59487","1142","3340"
"59488","3218","2840"
"59489","3218","3430"
"59490","3218","4950"
"59491","12634","3720"
"59492","900","2210"
"59493","8304","4130"
"59494","13021","3720"
"59495","12961","840"
"59496","12961","4560"
"59497","12961","4950"
"59498","12649","860"
"59499","12649","1010"
"59500","12649","1470"
"59501","1931","1690"
"59510","12613","740"
"59522","13030","740"
"59523","13031","740"
"59527","1584","4973"
"59529","11417","2840"
"59530","11748","2370"
"59531","3254","1600"
"59532","3254","2550"
"59533","3254","4910"
"59539","7993","1570"
"59540","12964","740"
"59541","11001","2480"
"59542","11001","4560"
"59543","8075","1820"
"59544","3875","3040"
"59545","3875","4150"
"59546","12973","3350"
"59550","13071","1900"
"59551","13071","3862"
"59552","13071","4300"
"59553","12519","1900"
"59554","12519","3862"
"59555","12519","4300"
"59556","2379","4260"
"59557","3035","1370"
"59558","3035","1790"
"59559","12942","1530"
"59560","12942","1590"
"59561","10620","1740"
"59562","10620","2870"
"59563","10620","3010"
"59564","12976","2840"
"59566","13073","4520"
"59567","13022","3810"
"59568","11888","3720"
"59569","12966","1760"
"59570","12966","1960"
"59571","12966","2830"
"59572","291","1900"
"59573","291","3862"
"59574","291","4300"
"59575","12975","4070"
"59576","12944","3810"
"59577","13051","740"
"59578","12998","3810"
"59579","12785","5009"
"59580","12801","5009"
"59581","12959","940"
"59582","12959","1570"
"59583","12959","1950"
"59584","13072","4950"
"59586","13028","3420"
"59587","13028","4630"
"59588","3794","770"
"59589","3794","1280"
"59590","12937","740"
"59591","12988","2940"
"59592","12287","2550"
"59593","12287","2560"
"59594","12287","3840"
"59595","13007","1280"
"59596","13024","740"
"59597","12985","2600"
"59598","12985","2650"
"59599","11112","4984"
"59600","12960","2650"
"59601","11576","840"
"59602","11576","2840"
"59603","11576","4950"
"59604","9837","2540"
"59605","9837","2550"
"59606","13001","1560"
"59607","13001","1660"
"59608","13036","4140"
"59609","11002","2840"
"59610","666","3330"
"59611","9098","3810"
"59612","12664","1090"
"59613","13010","630"
"59614","13010","2370"
"59615","13010","3390"
"59617","12949","4590"
"59622","9664","980"
"59623","9664","2280"
"59624","12934","2200"
"59625","12934","3280"
"59626","12934","3350"
"59627","12934","4700"
"59628","9254","980"
"59629","9254","2900"
"59630","9254","2970"
"59631","9254","2980"
"59632","7437","2900"
"59633","7437","2970"
"59634","7437","4994"
"59635","13048","3960"
"59636","3213","2550"
"59637","7728","2840"
"59638","13065","2320"
"59639","13065","4140"
"59640","7160","3810"
"59641","6858","1670"
"59642","6858","1740"
"59643","550","4966"
"59644","547","4966"
"59645","3445","4966"
"59646","12962","3950"
"59647","11369","2940"
"59648","10850","3420"
"59649","10833","2330"
"59650","12666","1660"
"59651","12666","4985"
"59652","12986","3350"
"59653","12986","4400"
"59654","7871","3930"
"59655","12234","2540"
"59656","12234","2550"
"59657","12234","2560"
"59660","9781","830"
"59661","9781","2070"
"59662","9781","3280"
"59663","13050","4950"
"59664","7876","4120"
"59665","63","3810"
"59666","12584","1420"
"59667","12584","1860"
"59668","12584","4140"
"59669","7702","2940"
"59670","9496","1670"
"59671","7444","3000"
"59672","7444","3020"
"59673","13049","4010"
"59674","8527","2280"
"59675","12967","2280"
"59676","9640","2160"
"59677","9640","4560"
"59678","6699","630"
"59679","6699","4560"
"59680","292","510"
"59689","6409","3720"
"59691","13074","1470"
"59692","10542","3010"
"59693","8459","3020"
"59695","885","3810"
"59696","4379","740"
"59697","282","1110"
"59698","282","3350"
"59699","282","3420"
"59701","10970","3220"
"59702","1453","500"
"59703","1453","510"
"59705","584","890"
"59707","11790","4610"
"59708","12051","2890"
"59709","12642","3720"
"59710","11052","2540"
"59711","11052","4400"
"59713","12554","3040"
"59714","12554","4220"
"59719","767","4220"
"59722","6566","1950"
"59723","6566","3420"
"59724","10578","3010"
"59725","10578","4140"
"59726","10578","4910"
"59727","3050","700"
"59728","5850","700"
"59729","9791","700"
"59730","1211","3320"
"59731","1211","3360"
"59732","1211","4540"
"59735","12367","3070"
"59736","12367","3810"
"59737","7212","4810"
"59738","2086","1560"
"59741","2123","1560"
"59744","8493","1720"
"59745","8493","4500"
"59746","1529","640"
"59747","8824","940"
"59748","8824","2980"
"59749","9244","3890"
"59750","2071","1550"
"59751","2071","1660"
"59752","11114","1550"
"59753","11114","1660"
"59757","11973","1630"
"59758","11443","1660"
"59759","11443","2360"
"59760","1274","3950"
"59761","7706","3950"
"59762","7731","3950"
"59763","7835","3950"
"59764","7836","3950"
"59765","7837","3950"
"59766","7838","3950"
"59767","7839","3950"
"59768","7843","3950"
"59769","7844","3950"
"59770","7845","3950"
"59771","8379","3950"
"59772","8834","3950"
"59773","9719","3940"
"59774","9719","3950"
"59775","11042","3940"
"59776","11042","3950"
"59777","4031","740"
"59778","9334","4940"
"59779","7514","3350"
"59780","7514","3420"
"59786","425","3780"
"59787","2330","1330"
"59788","2330","2780"
"59789","2330","3400"
"59790","6551","2900"
"59791","6551","2970"
"59792","6551","2980"
"59794","9905","2940"
"59795","9905","4030"
"59798","9906","3530"
"59799","9906","4210"
"59802","12068","1660"
"59806","4229","1030"
"59810","8795","1570"
"59811","8795","1950"
"59812","8795","2070"
"59813","1232","930"
"59814","1232","4430"
"59816","7862","940"
"59817","7862","2970"
"59818","7862","980"
"59819","11381","3720"
"59823","11622","2160"
"59824","11622","2180"
"59825","2356","2030"
"59826","4034","3770"
"59829","11619","4140"
"59830","11619","4170"
"59833","12541","2550"
"59834","7175","3420"
"59835","7175","4430"
"59836","9697","2550"
"59837","6658","2550"
"59838","1957","2450"
"59839","1957","2620"
"59840","6797","1110"
"59841","6797","3420"
"59843","11582","3720"
"59846","9211","2040"
"59847","9211","4140"
"59850","1054","4230"
"59851","106","1110"
"59852","106","3350"
"59853","106","3420"
"59854","106","3720"
"59861","1669","2010"
"59862","7545","2570"
"59863","9621","2540"
"59864","9621","2550"
"59865","9621","2560"
"59866","8860","2540"
"59867","8860","2570"
"59871","8987","4220"
"59872","6197","4120"
"59877","2374","2780"
"59878","1431","3280"
"59879","1431","3350"
"59880","1431","1570"
"59881","6619","2820"
"59882","6619","3050"
"59883","6619","3850"
"59884","6619","4490"
"59885","6619","4640"
"59886","11691","3040"
"59887","6578","1250"
"59888","11839","4700"
"59889","11840","4700"
"59890","11841","4700"
"59892","1574","2860"
"59894","7701","2180"
"59895","5609","2930"
"59900","11681","740"
"59901","7058","3020"
"59902","11727","3020"
"59905","2188","4810"
"59906","3099","3420"
"59907","4320","500"
"59911","3788","1630"
"59912","3788","4190"
